panel,record_type,unit_id,unit_name,parent_code,month,value,circular_mean_month,mean_resultant_length,local_class,support_status,exclusion_reasons
district_departure,district_departure,Nsawam_Adoagyiri,NSAWAM ADOAGYIRI,FZ,,-10.3445936192434,2.40733234836564,0.929063258915839,,eligible,
district_departure,district_departure,Obuasi_East,OBUASI EAST,FZ,,-10.8398885718122,,,,eligible,
district_departure,district_departure,Obuasi_Municipal,OBUASI MUNICIPAL,FZ,,-10.7680494398561,1,1,,eligible,
district_departure,district_departure,Offinso_Municipal,OFFINSO MUNICIPAL,FZ,,-8.11364096955702,1.99518720141841,0.970093481323354,,eligible,
district_departure,district_departure,Oforikrom_Municipal,OFORIKROM MUNICIPAL,FZ,,-10.8398885718122,,,,eligible,
district_departure,district_departure,Okere,OKERE,FZ,,-7.650629285394,1.5756625379875,0.859429477193591,,eligible,
district_departure,district_departure,Prestea_Huni_Valley,PRESTEA/HUNI VALLEY,FZ,,-10.7969573079567,1.60691355109072,0.900883448492538,,eligible,
district_departure,district_departure,Sefwi_Akontombra,SEFWI AKONTOMBRA,FZ,,-10.7953945120821,2,1,,eligible,
district_departure,district_departure,Sefwi_Wiawso,SEFWI-WIAWSO,FZ,,-10.8232800380662,1.81372063460329,0.962708642493734,,eligible,
district_departure,district_departure,Sekyere_Afram_Plains_North,SEKYERE AFRAM PLAINS NORTH,FZ,,54.7904836873292,0.944915835042426,0.951140922870142,,eligible,
district_departure,district_departure,Sekyere_Central,SEKYERE CENTRAL,FZ,,30.0179601920834,1.01943488816838,0.953900232041334,,eligible,
district_departure,district_departure,Sekyere_East,SEKYERE EAST,FZ,,-10.8044651737866,1.66090028362058,0.871961428321374,,eligible,
district_departure,district_departure,Sekyere_Kumawu,SEKYERE KUMAWU,FZ,,12.2293604494394,1.02924328454269,0.926810917034079,,eligible,
district_departure,district_departure,Sekyere_South,SEKYERE SOUTH,FZ,,-9.42978655852145,1.15711991099504,0.929033991270479,,eligible,
